Me entreguem o produto que direi se gostei ou não.,,Store,,,,,,,,
demora no recebimento,,Store,,,,,,,,
"Não tive problemas com a compra em si, mas a partir dia que recebi o produto, a loja me ligava ""diariamente"", perguntando se queria comprar mais alguma coisa. Precisei ser bastante enérgica, para que parassem de ligar.",,Store,,,,,,,,
O prazo de entrega foi muito maior que o previsto.,,Store,,,,,,,,
falhou na entrega e dois produtos vieram com defeito,,Store,,,,,,,,
"Boa durabilidade ,facil de usar",,Store,,,,,,,,
Muito demorado.,,Store,,,,,,,,
Recomendo atendimento ecelente,,Store,,,,,,,,
A entrega demorou mais que o previsto.,,Store,,,,,,,,
Não gostei da minha primeira experiência de compra na loja. O produto não foi entregue no prazo determinado e não me deram satisfação sobre o atraso. O atraso foi de mais de 10 dias. Fiquei muito insatisfeita!,,Store,,,,,,,,
Demorou demais para efetuar um estorno.,,Store,,,,,,,,
Experiencia frustada. Envio de produto errado e sem dialogo para a troca.,,Store,,,,,,,,
"Pessimo,nao recebi outros produtos que comprei,cuidado gente !!!",,Store,,,,,,,,
Comprei o kit mês de Março. Até hoje no fim de Abril não chegou. Não fizeram nenhum contato falando sobre a demora.,,Store,,,,,,,,
"Estou aguardando a troca do produto por ter defeito de fabricação e a transportadora veio sem avisar e não quiseram levar pois não estava embalado, estou aguardando ainda depois de 10 dias aguardando ainda a troca.",,Store,,,,,,,,
dentro das compras realizadas tudo ok,,Store,,,,,,,,
Eu achei bom o ruim e a demora da emissão da nota fiscal,,Store,,,,,,,,
o problema é o frete... fica inviavel comprar sempre.,,Store,,,,,,,,
produto com vencimento menor que 6 meses (05/2017) sem aviso prévio,Product,,,,,,,,,
A entrega atrasou por  isso a nota nao foi maior,,Store,,,,,,,,
"Olá eu adoro a loja tem muitas variedades, mais entrega não gostei demorou pra chegar e quando chegou faltou meus produtos. Espero que melhorem.",,Store,,,,,,,,
Poderia melhorar em muito o preço. Produtos muito caro!!,,Store,,,,,,,,
"Por causa da cor verde da mochila; pois na propaganda do Perfil do facebook, a mochila Terry - Green aparece em outro tom de verde, diferente da cor do site. Resolvi arriscar, imaginando que fosse devido à luz na foto, e a mochila que chegou tem tom diferente, muito mais escura.",,Store,,,,,,,,
Entregaram no prazo. Sem problemas.,,Store,,,,,,,,
pelo preço competitivo,,Store,,,,,,,,
"O pagamento for aprovado no mesmo dia do pedido (01/12). O produto só foi faturado dia 08/12! Incrível, um único e simples produto!! Como seria se eu pedisse várias coisas?",,Store,,,,,,,,
Produto enviado em uma caixa!!!   Poderia ter sido despachado em um envelope e economizar nos custos de transporte e nos desperdícios. Pensem nisso.,,Store,,,,,,,,
A compra pelo site é rápido.,,Store,,,,,,,,
"enviaram o produto pelo Correio com o endereço diferente do cep, então o Correio atrasou a entrega",,Store,,,,,,,,
Achei ela muito quente!!!,Product,,,,,,,,,
a loja e boa mais a trasportadora é  péssima a entrega passo muito do prazo,,Store,,,,,,,,
A loja levou inacreditáveis 19 dias entre o pagamento e a entrega do produto.,,Store,,,,,,,,
"A compra não tenho o que reclamar,é fácil e simples!",,Store,,,,,,,,
"Flood constante de janelas na loja, navegar pela mesma foi um processo nojento.",,Store,,,,,,,,
APESAR DE VARIAS COMPRAS QUE JÁ FIZ O TEMPO PARA VER CADASTRO E APROVAR PAGAMENTO ESTÁ MUITO DEMORADO. JÁ A ENTREGA É SUPER RAPIDA. PODERIAM SER MAIS RAPIDOS PARA ATUALIZAR OS DADOS NA INTERNET A GENTE FICA SEM SABER SE O PAGAMENTO PELO CARTÃO FOI OU NÃO APROVADO. TOMARA QUE CORRIJAM ISSO.,,Store,,,,,,,,
"só achei um pouco demorado,na entrega mas veio tudo certo,de acordo com o pedido.",,Store,,,,,,,,
"A empresa mostra ser uma potencia em relação a estrutura e vendas de acessórios automotivos... Porém Não vendem conforme anuncio, muitas vezes não tem em estoque e muitas vezes o produto esta danificado e mesmo assim enviam ao consumidor. Fiz reclamações no reclameaqui e pedi estorno da minha compra. Não voltarei a comprar por aqui.",,Store,,,,,,,,
A entrega foi rapida e eficaz,,Store,,,,,,,,
loja legal,,Store,,,,,,,,
Minha primeira experiencia em compras nesta loja.,,Store,,,,,,,,
"O perfume não é original, só não devolvi pq minha diarista jogou a embalagem bo lixo.",Product,,,,,,,,,
"Decepcionada, primeira e última compra nesse site",,Store,,,,,,,,
"Ele não fixa na pele, eu deveria ter desconfiado, pelo preço, mas confiei e o barato saiu caro R$283 em 100ml de água. .",Product,,,,,,,,,
Prometeram entregar em 6 dias uteis e só entregaram após 9 dias uteis. É mais rápido trazer de Saõ Paulo.,,Store,,,,,,,,
Como  já falei acho o site muito lento e nada pratico,,Store,,,,,,,,
"Vocês não param de me enviar e-mail com confirmação de entrega, há 10 dias de hora em hora.Já fui na loja e reclamei e  tb liguei no atendimento. Ninguém resolve... Não aguento mais receber estes e-mails...por favor, resolvam! Podem me excluir do banco de dados se necessário, mas não quero mais receber e-mail...estou ficando com uma péssima impressão da loja...",,Store,,,,,,,,
prazo de entrega incorreto.  só enviaram após esgotar o prazo final de entrega. e chegou bem depois. Causa uma expectativa no cliente. Acho que tenham de reavaliar os prazos de entrega diante de sua logística interna. somando com prazos de envio,,Store,,,,,,,,
"Durante o processo de entrega não consegui acompanhar o produto que também não foi entregue no prazo. O telefone do SAC não recebe chamadas de celular o que é horrível, pois muitas pessoas não têm mais telefone fixo, eu por exemplo, ele se tornou obsoleto.",,Store,,,,,,,,
Gostei da compra pois a entrega foi rápida,,Store,,,,,,,,
muito ruim o produto não durou uma semana.,Product,,,,,,,,,
"Horrivel, pior loja que já comprei. Não recomendo a ninguem. E já estou falando mal para todos que conheço. Deram sorte que a justiça nesse pais leve tanto tempo para resolver um processo no pequenas causas",,Store,,,,,,,,
"bons preços, porem entrega demorada.",,Store,,,,,,,,
ENTREGA EXTREMAMENTE DEMORADA,,Store,,,,,,,,
A entrega atrasou muito. O site de vocês deixa muito a desejar...,,Store,,,,,,,,
O produto demora muito a chegar. O frete é pago e você não recebe.,,Store,,,,,,,,
Gostei de comprar na loja pena que o produto veio com defeito na tampa da buzina fikou com folga no encaixe e sai sozinha.,,Store,,,,,,,,
UMA PLACA FUNCIONOU A OUTRA VEIO COM DEFEITO VOU TROCAR ...,Product,,,,,,,,,
"Loja interessante, o produto chegou dentro do prazo estimado.",,Store,,,,,,,,
Foi preciso ligar algumas vezes pra saber o motivo da demora em enviar..e o primeiro atendimento feito por uma funcionaria foi pessimo..percebi nitidamente a má vontade em ajudar..e muita falta de paciencia.,,Store,,,,,,,,
Depois de alguns dias..consegui falar com outro funcionario..q ai sim me deu atencao e de imediato realizou envio.,,Store,,,,,,,,
"O atendente foi atencioso, mas deveia te daso mais desconto antes do pagamento",,Store,,,,,,,,
"faz 2 semanas que comprei o produto e ainda não chegou, o prazo de entrega era de ate 7 dias...",,Store,,,,,,,,
"o grande problema dos senhores é que, pela segunda vez, eu pesso o código que os correios rastream para saber a onde o produto se encontra e não houve nenhuma informação referente a esse pedido meu. No mínimo uma falta de consideração  dos senhores em realão ao cliente, que faz compras na sua loja virtual.",,Store,,,,,,,,
Se nao tiver nenhum problema com os produtos ok. Mas se tiver... é uma burocracia imença para resolver e nunca aceitam sua opinião faz do jeito deles quer você concorde ou nao. E a demora para resolver é grande.,,Store,,,,,,,,
Atendimento rápido e honesto nos valores peaticados,,Store,,,,,,,,
"Mandaram um dos prosutos errado e o outro com defeito. tive que arcar com o custo da embalagem do produto de volta, o que nao é correto pelo codigo do consumidor. mas a loja é bem atenciosa e honesta.",,Store,,,,,,,,
"horrível  não gostei do aroma, muito adocicado .",Product,,,,,,,,,
Compra segura e entrega super rápida.,,Store,,,,,,,,
O produto chegou ok tudo certo porem atrazo muito mas de 20 dias de atraso,,Store,,,,,,,,
Bom atendimento entrada rápida,,Store,,,,,,,,
"perfume, que cheira sofa velho, mas empresa nota 10...",,Store,,,,,,,,
Minha experiência de compra não foi satisfatória. Esperava um posicionamento mais profissional da loja.,,Store,,,,,,,,
A entrega dos produtos estava programada para no máximo até o dia 29/8 e só foi entregue no dia 31/8. Lamentável.,,Store,,,,,,,,
Porque não entregaram meu pedido e até hoje não me reembolsaram o pagamento que fiz a vista.,,Store,,,,,,,,
"Desapontado com essa empresa, que anuncia um produto e entrega outro. Estão me enrolando para dar um vale compras, me deram um invalido. Eu devolvi um produto porque não tinha nada a ver com o que eu comprei. Cuidado, confiram o que vocês recebem. Vejam se é a mesma coisa que vocês compraram.",,Store,,,,,,,,
A loja virtual arassou!,,Store,,,,,,,,
Demorou 4 dias alem do prazo para a entrega,,Store,,,,,,,,
OTIMO ENTREGA RAPIDA,,Store,,,,,,,,
Bom atendimento!,,Store,,,,,,,,
"NÃO RECEBI, NEM PRODUTO NEM DINHEIRO! COMPREI DIA 14/12 PAGUEI FRETE EXPRESSO, POIS QUERIA PARA O NATAL. E NADA FOI RECEBIDO, NATAL SÓ DO PRÓXIMO ANO, LOJA CALOTEIRA.",,Store,,,,,,,,
,,Store,,,,,,,,
"Fiz a compra no dia 18/2 e dia 19 me confirmaram envio com código de rastreamento dos correios. Hj dia 01/3 liguei para reclamar que não recebi, e só então me comunicaram que o produto estava em falta. Total falta de organização, descaso. Como foi gerado um código dos correios se não enviaram o produto? Mas receberam e gostaria de saber quando serei reembolsada do valor pago com frete.",,Store,,,,,,,,
"CUMPRE COM O PRAZO DE ENTREGA, SÓ O PRODUTO QUE NÃO MIM SATISFEZ.",,Store,,,,,,,,
muito confuso para entregar; não há agilidade e dependeu do cliente para ser entregue,,Store,,,,,,,,
"Os produtos São muito bonitos e interessantes, porém tive problema com alguns deles.",Product,,,,,,,,,
"Na entrega, veio apenas 1 item no caminhão. O motorista ficou de vir no dia seguinte e cumpriu. Mas o incrível é que uma moça ligou em nome da Brastemp informando que o\a entrega não foi feita pq não havia ninguem na casa. Como assim, se eu ajudei o motorista a procurar o forno? Lamentavel.",,Store,,,,,,,,
"Preços elevados, porém são de qualidade.",,Store,,,,,,,,
Nunca mais!! Comprpo aqui,,Store,,,,,,,,
Boa Loja. Muito fácil em utilizar.,,Store,,,,,,,,
O produto não chega na data prometida.,,Store,,,,,,,,
"As marcas do pincel ficam nitidas, resultando em um trabalho maior para uma cobertura uniforme",Product,,,,,,,,,
O cabo quebrou em menos de 2 meses.,Product,,,,,,,,,
falta do frete gratis,,Store,,,,,,,,
atendimento nota 10.,,Store,,,,,,,,
não gostei. pois um dos meus produtos não chego.E PAGAMOS POR ELE.,,Store,,,,,,,,
ótimo! Entrega super rápida,,Store,,,,,,,,
ótima. adoro. precisa só de mais brindes,,Store,,,,,,,,
"Dos dois pedidos que fiz, um deles veio incorreto, e nao me deram qualquer satisfação pelo que ocorreu.",,Store,,,,,,,,
"Preço bom, referências",,Store,,,,,,,,
"DENTRO DO PRAZO E MUITO ATENCIOSOS,SÓ O PRODUTO NAO FOI SATISFATÓRIO.",,Store,,,,,,,,
"A LOJA ON LINE PRA MIM NAO PRESTA..NAO ENTREGA , MAS, COBRA NA FATURA DO CARTAÕ....",,Store,,,,,,,,
"Produto chegou no prazo combinado, porem pedi um kit xenon 6000k me mandaram 8000k",,Store,,,,,,,,
Produto chegou rápido porém com amassado na porta!,,Store,,,,,,,,
A forma de entrega não é adequada.,,Store,,,,,,,,
Ótima loja com bons preços e frete barato! Recomendo a loja! *ficou 3 estrelas por que cliquei errado e não tem como alterar :/ !,,Store,,,,,,,,
muito bem atendido,,Store,,,,,,,,
"atendimento telefônico razoável, SAC ruim e entrega atrasou um pouco",,Store,,,,,,,,
"Envio foi rápido, mas a transportadora mentiu que vinha fazer a entrega. Estava em casa e eles não tocavam o interfone e colocavam o aviso que passou.",,Store,,,,,,,,
"A calça veio com manchas que saíram com a lavagem, mas confesso que foi desagradável recebê-la assim. Sugiro que sejam acrescentadas no site as medidas das roupas (largura/comprimento) a exemplo do que ocorre no site da Hering. Comprar só pelo tamanho não é garantia de que sirva 100%.",,Store,,,,,,,,
porque a cor é um pouco desbotado,Product,,,,,,,,,
"Apesar do site negar, meu sentimento após comprar o produto em questão é de que o site comercializa produtos ""remanufaturados"" (refurbished).",,Store,,,,,,,,
na vdd veio o outro combo por isso vou dar 2,,Store,,,,,,,,
O retorno com as respostas de emaill muito demorada....,,Store,,,,,,,,
sem nota fiscal to até meio q desconfiado da qualidade e da,,Store,,,,,,,,
procedência do produto.,,Store,,,,,,,,
"Não foi muito eficaz pra mim, mas cresce um pouco... confesso que esperava mais sobre o produto. mas a entrega foi otima e tudo veio direitinho.",,Store,,,,,,,,
mandaram um dos cabos errado,,Store,,,,,,,,
Pouca comunicação e falta de informação após a compra. Impossível realizar o rastreio.,,Store,,,,,,,,
"Tenho o quantum fly, gostaria de mais opção de capinhas para celular, opções muito limitadas.",,Store,,,,,,,,
OS dotz na compra não foram créditados.,,Store,,,,,,,,
Faltou informações da compra durante a espera de entrega. Se eu não pergunto eu não recebo informações ( código de rastreio ).,,Store,,,,,,,,
O frete poderia ser mais barato mas chega rápido,,Store,,,,,,,,
Demorou mouito em todas as etapas,,Store,,,,,,,,
Muito boa a loja!Tem de tudo um pouco.Gostamos!,,Store,,,,,,,,
Entrega em atraso.,,Store,,,,,,,,
Não recebi até o momento,,Store,,,,,,,,
A loja em si é boa. Entrega rápido. O aparelho é que deixa a desejar.,,Store,,,,,,,,
Ótimo atendimento e rapidez na entrega. Só o preço que não é convidadtivo. Mas os produtos são de primeira.,,Store,,,,,,,,
Não respondem ao email encaminhado para solicitação de troca.,,Store,,,,,,,,
lixo de atendimento,,Store,,,,,,,,
Prazo de entrega não cumprido. Até hj 15/05 não recebi mercadoria.,,Store,,,,,,,,
"Pela propaganda enganosa. O produto não tem boa qualidade tecido se desgastou rapidamente e não cumpre o que prometeu, estou decepcionada",,Store,,,,,,,,
acho que o frete não deveria ser cobrado dependendo do valor da compra.,,Store,,,,,,,,
Gostei dos preços e da possibilidade de poder aproveitar as ofertas sem sair de casa.,,Store,,,,,,,,
Comprei o produto a mais de 15 dias e ainda não recebi. E pior a Dipollini não respondem nada.,,Store,,,,,,,,
Nunca mais compro nada com vocês.,,Store,,,,,,,,
Desta vez estou fustrado.,,Store,,,,,,,,
"Muito decepcionado com os serviços prestados na entrega, pois por muito pouco não perdia o aniversário de meu pai por o presente ainda estar em transito",,Store,,,,,,,,
porq a parte da troca e dificil,,Store,,,,,,,,
preços as vezes estao fora do comum.,,Store,,,,,,,,
gosto da loja tem muitos produtos bons e interessante.,,Store,,,,,,,,
Houve atraso na entrega e um produto nao foi entregue por falta.,,Store,,,,,,,,
Pois realizei apenas um compra.,,Store,,,,,,,,
"A quantum precisa de aprimorar os portais/blogs, instruindo a resolução dos problemas. Não adianta existir esse espaço se toda pergunta que se faz eles nos jogam para a assistência técnica. Por que já não se faz um primeiro atendimento mais acertivo?",,Store,,,,,,,,
"Não acho os preços competitivos. São os mesmos preços de lojas físicas. Não faz sentido, pois além do produto ainda tem o frete.",,Store,,,,,,,,
"Se vende produto que não apresenta o efeito que se publica, incorre na prática de publicidade enganosa!",,Store,,,,,,,,
"Em resumo, o Terno entregaram de cor diferente, porém. todo amarrotado, enquanto a camisa em perfeita ordem.",,Store,,,,,,,,
"Loja sempre excelente, já fiz muitas compras e nunca me decepcionei.",,Store,,,,,,,,
Chegou no prazo previsto loja muito atenciosa.,,Store,,,,,,,,
"Bom, mas a cor não bate com a cor do banco.",,Store,,,,,,,,
"Apesar dos inúmeros problemas com os Correios, gerando inúmeros atrasos, tudo foi entregue. Precisam de outra transportadora e serem mais rápidos no despacho.",,Store,,,,,,,,
Estou em tentativa de uma troca sem suceso,,Store,,,,,,,,
"a previsão de entrega era de 4 dias, porem, demorou 19 dias para ser entrega, e",,Store,,,,,,,,
Acho antiquada a lógica de comparação e a navegação. Poderia evoluir também na questão de cadastro de endereço pois é contra-intuitivo e as vezes fica difícil achar,,Store,,,,,,,,
Não recebi o pedido.,,Store,,,,,,,,
Achei que demora muito o processo de analise de compra. Mas no geral foi bom. Obrigada,,Store,,,,,,,,
"achei que fosse uma loja boa, mas estou com problemas para efetuar a troca de um produto que veio com defeito",,Store,,,,,,,,
"Gosto de comprar na loja online da boticario, mas demora muito a chegar os produtos.",,Store,,,,,,,,
"Boa loja, só não enviam amostras.",,Store,,,,,,,,
"Luvinha de baixa qualidade, tecido esquenta demais e borracha que fica na palma da mão não tem aderência.",Product,,,,,,,,,
Squeeze sai facilmente o desenho (descasca).,Product,,,,,,,,,
Sistema muito complicado,,Store,,,,,,,,
"atendimento bom e entrega ràpida, mas um dos produtos vei trocado...",,Store,,,,,,,,
Porque a loja não foi honesta na venda dos cilios.,,Store,,,,,,,,
TENHO FEITO COMPRAS SEMPRE PELA INTERNET INCLUSIVE JOIAS E NUNCA TIVE PROBLEMAS QUANTO A ENTREGA.,,Store,,,,,,,,
FIZ A COMPRA EM 13 DE MARÇO E ATÉ AGORA DIA 24 DE MARÇO (PASSADOS 11 DIAS) AINDA NÃO RECEBI O PRODUTO.,,Store,,,,,,,,
ENTREI EM CONTATO NO INICIO DESTA SEMANA COM A HOPE E OBTIVE COMO RESPOSTA QUE O CORREIO IRIA DEMORAR NA ENTREGA E NADA MAIS ME FOI DITO.,,Store,,,,,,,,
GOSTARIA QUE OS SENHORES TOMASSEM A PROVIDENCIA PARA EU RECEBER OS PRODUTOS POIS CASO CONTRARIO VOU CANCELAR A COMPRA.,,Store,,,,,,,,
"Ótimo atendimento, entrega rápida!",,Store,,,,,,,,
Demorou pra postar mandaram codigo de rastreio errado ?,,Store,,,,,,,,
"Deveria trocar o entregador (correios), por transportadora privada, pois comprei o tênis e tive que retirar no correios devido a restrição de entrega o que deixou sem prazo para ser entregue na minha casa, sem contar p transtorno por ser um presente para o aniversário da minha mãe, que acabou sendo entregue com atraso. Palhaçada, fiquem mais esperto porque se fosse outro cliente ele processaria vocês.",,Store,,,,,,,,
"Visitando o site,eu li a fragrância e gostei. Amei",,Store,,,,,,,,
esta loja tem variedade  de componentes eletrônicos ótimo preço e atendimento recomendo,,Store,,,,,,,,
"Aparentemente um celular, bonito e com o preço de promoção.",Product,,,,,,,,,
"Bom ! e leve , silencioso ate eu diria, seca bem mas nao e muito potente, para quem necessita de algo potente nao indico, mas me atende super bem !",Product,,,,,,,,,
Pela segunda vez entregaram com 1 dia de atraso.,,Store,,,,,,,,
"Em relação à compra no site, foi fácil.",,Store,,,,,,,,
"Não recebi a nota fiscal, apenas o recibo do pedido!",,Store,,,,,,,,
pesquisa na internet.,,Store,,,,,,,,
"Eu acho que quando se coloca um prazo no site tem qhe ser cumprido. Ok imprevisto acontecem, mas entao tem que ser avisado.",,Store,,,,,,,,
E quando chegou os produtos foi uma burocria pra agendar a montagem. Os montadores insatisfeitos com o e-comerce pois levam mais de 30 dias para receber.,,Store,,,,,,,,
"O montador montou tudo e deixou uma sujeirada, eu gravida com barrigao de repouso tive que esperar pelo meu marido para limpar.",,Store,,,,,,,,
Nao respeitam o prazo de entrega especificado na hora da compra.,,Store,,,,,,,,
Enrolam bastante,,Store,,,,,,,,
"ATÉ HOJE, NUMA UNICA COMPRA QUE FIZ PELA LOJA VIRTUAL NÃO RECEBI MEU PRODUTO E NEM SATISFAÇÃO PELA NÃO ENTREGA DO MESMO :,(",,Store,,,,,,,,
Nao gostei porque a complicacao de vcs para trocar é prssima que nos fazem desistir!,,Store,,,,,,,,
"Achei que demorou um pouco, mas não foi nem culpa da loja e sim dos correios.",,Store,,,,,,,,
"Agendei uma data, pagando por tal serviço e não cumpriram. Nem avisaram. Não gostei atendimento. Fiz compra a vista.",,Store,,,,,,,,
"Tive um bom atendimento, a entrega dentro do prazo.",,Store,,,,,,,,
Insatisfeita com o produto,Product,,,,,,,,,
Demora no envio do produto.,,Store,,,,,,,,
Preços muito bom e muitas variedades de produtos,,Store,,,,,,,,
Gostei! Entrega rápida,,Store,,,,,,,,
Demora demais na entrega.,,Store,,,,,,,,
a interface de usuario logado é limitada e pouco intuitiva.,,Store,,,,,,,,
porem equipe de suporte é super atenciosa e prestativa.,,Store,,,,,,,,
Aparelho oferecido pela quantum é muito ruim.,Product,,,,,,,,,
"pontualidade excelente, mas a caixa do produto não estava lacrada.",,Store,,,,,,,,
Tinha que oferecer os paineis e perguntarem qual o modelo do automovel para estalar,,Store,,,,,,,,
"Atende ao que se propõe, mas poderia oferecer pelo menos frete grátis, uma vez que são produtos com um valor considerável. Grato",,Store,,,,,,,,
Porque. Comprei um kit de 10. Unidades... e me mandaram 7.. e ate agora nao me deu um parecer ... sacanagem,,Store,,,,,,,,
Chegou tudo direito,,Store,,,,,,,,
"O frete é o mais caro de todas as lojas onde compro. Poderíam dar opções de frete mais barato para o cliente escolher, como fazem as outras lojas.",,Store,,,,,,,,
A loja demora muito pra devolver o dinheiro ao cliente. Ficam dando desculpas e enrolando. Primeira e última compra na mesma.,,Store,,,,,,,,
"Aparentemente o produto chegou ok, mas ontem me deparei com uma situação chata, onde uma das bases veio violada, e pesando um pouco menos do indicado.",,Store,,,,,,,,
"A loja precisa de uma logistica de reposição de peças com mais eficiência, nós consumidores do e-commerce temos apenas um clique pra comprar ou não o produto, qd ele está no roll de opções pra compra e não disponível por estar esgotado cancelamos todo o carrinho pra esperar a peça que procuramos. E te garanto que 90% dos clientes não esperam a peça pra realizar novamente a compra... pensem nisso... outra dica são descontos que vcs poderiam oferecer a clientes que compram muitas vezes, já existem muitas lojas que fazem isso e nao apenas desconto no boleto. E-commerce é bom mas por um detalhe pode perder muitos clientes. É isso...abraço!",,Store,,,,,,,,
"Não gostei da forma que fizeram eu escolher entre a devolução ou crédito, tinha outro tamanho não me ofereceram, verifiquei no site ainda tinha pra vender, me comuniquei falando que queria o tamanho maior, me informaram então pra eu entrar no site e comprar, mas somente 1 blusa??? E o frete?? Não se trata assim uma cliente. Muito decepcionada!!!",,Store,,,,,,,,
comodidade e facilidade,,Store,,,,,,,,
Boa loja. Recomendo.,,Store,,,,,,,,
"Atendimento péssimo e o produto que adquiri pior ainda, veio errado!",,Store,,,,,,,,
Serviço de entrega super rápido.,,Store,,,,,,,,
Péssimo contato. Péssimo atendimento. Muita demora para qualquer tipo de contato ou entrega/devolução de produto.,,Store,,,,,,,,
"Compra concretizada com sucesso, mas demorou um pouco mais do que a compra feita no mesmo dia na olympicus",,Store,,,,,,,,
O site é super bacana!,,Store,,,,,,,,
Falta mais detalhes na descrição das peças e fotos que mostrem melhores as roupas.,,Store,,,,,,,,
atendimento foi bom so nao gostei o que site diz que e original tenho minhas duvidas.,,Store,,,,,,,,
Não recebi a minha encomenda.,,Store,,,,,,,,
"Você tem dificuldades para acompanhar o seu pedido, demora na entrega, provavelmente devido a intermediação que ocorre entre o cliente e a loja.",,Store,,,,,,,,
recebi o fogao manchado 2x. lamentável!,Product,,,,,,,,,
"Em questão ao atendimento na loja está muito abaixo do normal, por 2 vezes minha esposa foi mal tratada na loja na via expressa em Capoeiras/Florianópolis. O atendente chegou a falar a ela que não estava ali brincando. HORRÍVEL ela ficou muito constrangida sendo que nós só queríamos testar um ventilador e fomos perguntar se tinha mais alguém pra testar além dele pois estava demorando muito.",,Store,,,,,,,,
"A loja on-line é super fácil de usar, mas só acho que devem dar mais opções de tamanhos em alguns tipos de sutiãs que são apresentados somente com numeração P, M e G. Eu, que tenho muito volume de seio e costas pequenas, preciso muito da numeração do tipo tamanho e taça (ex. 44 C).",,Store,,,,,,,,
por apresentar um preço melhor em relaçao as outras; o que não quer dizer que o preço seja tão bom assim. até pq não estou vendo resultado no creme em relação ao aumento de seios.,,Store,,,,,,,,
"boa tarde,comprei pela segunda vez o mesmo produto e não funciona paguei nova mente para instalar e ja esta piscando o led como da outra vez de para de funcionar por isso estou insatisfeito com o produto se quiser mando fotos ok obrigado.",,Store,,,,,,,,
"conheço a loja física e sempre fui bem atendida, via internet também",,Store,,,,,,,,
"Achei que estava avaliando o produto, por isso a nota foi baixa aqui. A loja foi excelente! Produto com embalagem bonita, entrega rápida. Tudo certo quanto à loja.",,Store,,,,,,,,
"Sinceramente a parte da compra que não gostei e da forma que recebi os perecíveis. Foram enviamos em uma caixa de papelão e chegaram derretidos. Os iogurtes perderam a cadeia de frio. Por isso tive que devolver tudo. O resto ok mas na minha opinião se fazem delivery de perecíveis precisamos melhorar a forma de envio. O iogurte eu tinha comprado para meus filhos, então sinceramente receber desse jeito me deixou muito desapontada... nunca daria um iogurte que possa ter perdido a cadeia de frio para eles.",,Store,,,,,,,,
"A mercadoria selecionada blusa ampla, com mangas compridas não foi enviada, em seu lugar veio uma regata. Fiquei extremamente frustrada com isso.",,Store,,,,,,,,
"É fácil comprar, a entrega foi no prazo, mas o retorno, logo após a compra, poderia ser mais rápido",,Store,,,,,,,,Store
porque aumentou meu nivel de imunidade que estava baixissimo chegando a ter uma ameaça de pneumonia por causa de um copo de agua gelada num dia quente.,Product,,,,,,,,,
Muito descuido e descaso com a embalagem de um instrumento musical. Péssima!,,Store,,,,,,,,
"o produto demorou muito, mais do que estava previsto e até agora não o recebi !",,Store,,,,,,,,
foi devolvido ao remetente e a Amais Skateboard não tomou nenhuma atitude em me contactar e nem nada.,,Store,,,,,,,,
bom atendimento comprometimento com seus clientes,,Store,,,,,,,,
Desculpa quanto a loja acho muito boa ... somente este adesivo de azulejos que deixou a desejar ... a nota para a loja seria 4 ou 5.,,Store,,,,,,,,
"A compra foi fácil e rápida, produto de qualidade.",,Store,,,,,,,,
"Péssima experiência. A toque a campainha me instruiu a comprar uma cômoda errada, que não atendia ao projeto que me foi prometido. Estou tentando resolver este problema até hoje, sendo tratado com descaso e sem a devida atenção.",,Store,,,,,,,,
"Demora na entrega, baixo padrão de atendimento, normalmente não encontrado no mercado livre.",,Store,,,,,,,,
Preço e a quantidade do produto!,,Store,,,,,,,,
"A entrega foi rápida, mas nunca recebo resposta sobre a minha conta que está em nome de outro.",,Store,,,,,,,,
"excepcional, gostei muito.",,Store,,,,,,,,
Porque meu produto veio com vazamento e ate agora nao me mandaram outro me arrenpendi da compra,,Store,,,,,,,,
sou iniciante e até agora essa loja tem me ajudado,,Store,,,,,,,,
Preços mais acessíveis,,Store,,,,,,,,
"Loja boa, com bons produtos, porém a descrição dos itens no site, poderia ser um pouco mais detalhada, ou o resumo ser um pouco mais detalhado, pois comprei um produto com desconto, achei que tinha adquirido o errado, depois descobri que era o certo, mas não continuei com o desconto que havia conseguido anteriormente.",,Store,,,,,,,,
"A loja foi atenciosa, fez uma boa entrega, e não deixou de dar retorno quando reclamei do produto.",,Store,,,,,,,,
"Até o momento nao recebi a bota, ja expirou ha muito tempo o prazo de entrega",,Store,,,,,,,,
"Primeira compra. Envio de produto errado, mas troca sem maiores problemas.",,Store,,,,,,,,
"Apesar do produto ter chegado no prazo a loja não dispõe de atendimento próprio, então como meu produto chegou com defeito tive que entrar em contato diretamente com a Brastemp, que dois meses depois ainda não solucionou o problema e nem sequer iniciou qualquer procedimento para isso.",,Store,,,,,,,,
"não entregam o produto, no dia estimulado e nem dão informação sobre o atraso.",,Store,,,,,,,,
Não achei um aparelho confiável.,Product,,,,,,,,,
Demora na entrega.,,Store,,,,,,,,
Comprei dois sapatos com a mesma numeração. Um ficou muito apertado e outro folgado demais. O padrão de tamanho de vocês não serve para comprar por internet.,,Store,,,,,,,,
"Não recebi os produtos no prazo, espero pelo menos receber mesmo com atraso",,Store,,,,,,,,
Fiz a compra do produto no dia 20/07 e recebi no dia 09/08.,,Store,,,,,,,,
Entrei em contato com a Connect parts para solicitar a troca e pois o equipamento veio com defeito e fui informado que todo processo de troca deve ser feito direto com a Multilaser.,,Store,,,,,,,,
"Não se responsabilizam pelo equipamento e nem deram garantia, estou enviando para a fabrica.",,Store,,,,,,,,
Não compro mais nessa loja.,,Store,,,,,,,,
